mac_id,total_times,total_days
3326513,14,4
336594,14,4
3368066,14,4
339391,14,4
3572615,14,4
3703994,14,4
373814,14,4
3745571,14,4
3755645,14,4
3786957,14,4
3838855,14,4
3877085,14,4
395619,14,4
396837,14,4
4051789,14,4
411462,14,4
4129811,14,4
414975,14,4
4196454,14,4
4198326,14,4
4362454,14,4
442923,14,4
4461113,14,4
446367,14,4
446620,14,4
4549827,14,4
4565616,14,4
4574595,14,4
4697934,14,4
4711491,14,4
4719895,14,4
4927864,14,4
498709,14,4
4998703,14,4
5038351,14,4
5044404,14,4
5054200,14,4
5069689,14,4
5093191,14,4
5131870,14,4
527898,14,4
535906,14,4
5377588,14,4
5412605,14,4
5496317,14,4
5545953,14,4
5578712,14,4
5626043,14,4
5626122,14,4
566194,14,4
5686064,14,4
5728166,14,4
5733240,14,4
5733502,14,4
580280,14,4
581596,14,4
5834936,14,4
608450,14,4
611993,14,4
622409,14,4
707636,14,4
771992,14,4
813441,14,4
831008,14,4
837624,14,4
83960,14,4
844563,14,4
852817,14,4
887650,14,4
927846,14,4
936268,14,4
941109,14,4
961926,14,4
99823,14,4
1037011,15,4
104619,15,4
1048572,15,4
111364,15,4
1160307,15,4
117206,15,4
1174427,15,4
1176893,15,4
118370,15,4
119450,15,4
1204609,15,4
1207996,15,4
124789,15,4
133358,15,4
138273,15,4
1393054,15,4
1403051,15,4
1422197,15,4
1462818,15,4
1558833,15,4
1567607,15,4
1622236,15,4
162342,15,4
1626042,15,4
163986,15,4
1656927,15,4
1698960,15,4
171151,15,4
176662,15,4
1768158,15,4
1793960,15,4
1819270,15,4
185013,15,4
1861033,15,4
1864769,15,4
1906734,15,4
1933873,15,4
198746,15,4
202383,15,4
203517,15,4
205996,15,4
2074981,15,4
211817,15,4
214050,15,4
223758,15,4
224167,15,4
2274076,15,4
2290819,15,4
2311632,15,4
232570,15,4
235954,15,4
2496186,15,4
2596792,15,4
2838259,15,4
2860812,15,4
2871788,15,4
309269,15,4
3120783,15,4
313839,15,4
314429,15,4
316587,15,4
322843,15,4
3228693,15,4
3268413,15,4
330194,15,4
3309353,15,4
3310272,15,4
3400983,15,4
342430,15,4
347206,15,4
3507311,15,4
3516971,15,4
3573977,15,4
3641029,15,4
3658908,15,4
3715042,15,4
3755113,15,4
384546,15,4
3878746,15,4
392066,15,4
3925119,15,4
399226,15,4
399335,15,4
4052826,15,4
410805,15,4
4132292,15,4
4152726,15,4
415982,15,4
4185242,15,4
419980,15,4
4252658,15,4
4443265,15,4
4721053,15,4
4761755,15,4
477230,15,4
4779665,15,4
4795646,15,4
4798148,15,4
482629,15,4
4858852,15,4
4860522,15,4
4860843,15,4
4863086,15,4
4863770,15,4
4879946,15,4
4901018,15,4
5026368,15,4
5151232,15,4
5206738,15,4
5207027,15,4
5226829,15,4
5236767,15,4
5254748,15,4
5414107,15,4
5532489,15,4
5554553,15,4
5577752,15,4
5679451,15,4
571182,15,4
5718035,15,4
5797767,15,4
642373,15,4
72808,15,4
792133,15,4
793706,15,4
794888,15,4
844307,15,4
847968,15,4
850025,15,4
886120,15,4
957243,15,4
958575,15,4
969381,15,4
976777,15,4
991808,15,4
1011238,16,4
101912,16,4
1048038,16,4
1054467,16,4
1066245,16,4
108937,16,4
1091371,16,4
109820,16,4
112166,16,4
1149919,16,4
116354,16,4
1185019,16,4
1215429,16,4
1227393,16,4
122852,16,4
125448,16,4
1281405,16,4
129972,16,4
130620,16,4
1320446,16,4
133629,16,4
1366852,16,4
144551,16,4
1463038,16,4
149761,16,4
1568156,16,4
1569342,16,4
161329,16,4
1620830,16,4
165887,16,4
174869,16,4
176441,16,4
178621,16,4
185897,16,4
19442,16,4
1951590,16,4
2075635,16,4
208990,16,4
214927,16,4
2192055,16,4
2291482,16,4
2345153,16,4
2356269,16,4
250046,16,4
253441,16,4
2537365,16,4
2598816,16,4
264882,16,4
2692822,16,4
270508,16,4
3167611,16,4
337058,16,4
3432945,16,4
3465670,16,4
3550631,16,4
3575769,16,4
3604012,16,4
3811971,16,4
3857278,16,4
3865063,16,4
4004713,16,4
4119140,16,4
4172569,16,4
4175209,16,4
4175473,16,4
420623,16,4
437050,16,4
4425132,16,4
4533996,16,4
460269,16,4
464129,16,4
4784081,16,4
478506,16,4
4891275,16,4
4897240,16,4
5044490,16,4
5073361,16,4
5145621,16,4
516418,16,4
5188257,16,4
527940,16,4
5360227,16,4
5363495,16,4
5443230,16,4
5453396,16,4
5473066,16,4
552465,16,4
554399,16,4
561746,16,4
5657770,16,4
570187,16,4
5801277,16,4
676973,16,4
818349,16,4
827214,16,4
861062,16,4
871960,16,4
887358,16,4
909183,16,4
923733,16,4
1070698,17,4
1080691,17,4
1116403,17,4
114265,17,4
1143731,17,4
115570,17,4
1161982,17,4
118240,17,4
1189527,17,4
1224401,17,4
1333112,17,4
1338373,17,4
1374000,17,4
1477176,17,4
1493108,17,4
1498776,17,4
1519280,17,4
1520925,17,4
153013,17,4
159302,17,4
1599823,17,4
1866235,17,4
203964,17,4
2116087,17,4
2187280,17,4
224150,17,4
227870,17,4
2533448,17,4
2612149,17,4
2631319,17,4
2871831,17,4
291546,17,4
2931578,17,4
3083099,17,4
309971,17,4
3440494,17,4
3479936,17,4
353242,17,4
353436,17,4
353815,17,4
360901,17,4
363995,17,4
3746882,17,4
3754076,17,4
3836331,17,4
3884388,17,4
3920820,17,4
398513,17,4
4049620,17,4
4073229,17,4
4116274,17,4
438061,17,4
4433400,17,4
4475909,17,4
4495191,17,4
4631043,17,4
477128,17,4
4799615,17,4
4961513,17,4
5003206,17,4
5035016,17,4
5050302,17,4
5110117,17,4
5133468,17,4
523078,17,4
5415430,17,4
5497951,17,4
5506520,17,4
554406,17,4
5676059,17,4
5681880,17,4
5698297,17,4
579510,17,4
623650,17,4
657326,17,4
811335,17,4
821373,17,4
888267,17,4
889975,17,4
99485,17,4
1129012,18,4
113654,18,4
1155021,18,4
127420,18,4
134024,18,4
137404,18,4
1378461,18,4
142022,18,4
1435195,18,4
1443178,18,4
147553,18,4
1532499,18,4
154413,18,4
162797,18,4
169084,18,4
1700913,18,4
1739077,18,4
184282,18,4
215032,18,4
224021,18,4
2274969,18,4
2611911,18,4
268232,18,4
3048313,18,4
307920,18,4
3122432,18,4
321576,18,4
3453988,18,4
347234,18,4
3814433,18,4
382061,18,4
3822581,18,4
3829958,18,4
3869139,18,4
407951,18,4
4110798,18,4
4171919,18,4
4724095,18,4
4741121,18,4
474489,18,4
4813510,18,4
4832464,18,4
4902826,18,4
494421,18,4
4954807,18,4
4961788,18,4
4973285,18,4
5005245,18,4
5028118,18,4
5069670,18,4
5076166,18,4
5100484,18,4
5163497,18,4
5179030,18,4
518046,18,4
5223736,18,4
5292161,18,4
5310368,18,4
5319254,18,4
5436582,18,4
5549894,18,4
5575738,18,4
558321,18,4
5608480,18,4
5679189,18,4
620469,18,4
643895,18,4
651200,18,4
701065,18,4
773207,18,4
780855,18,4
850634,18,4
9832,18,4
102464,19,4
1029052,19,4
105093,19,4
1236721,19,4
129246,19,4
1497977,19,4
1627540,19,4
1687064,19,4
1767352,19,4
1785275,19,4
179290,19,4
1798681,19,4
1816171,19,4
183079,19,4
185699,19,4
2089680,19,4
2190474,19,4
2561870,19,4
270958,19,4
2758341,19,4
2837921,19,4
2880487,19,4
2922436,19,4
2941104,19,4
3083493,19,4
339123,19,4
3655171,19,4
3657004,19,4
401895,19,4
411034,19,4
4150874,19,4
4486831,19,4
4511697,19,4
4578708,19,4
4783817,19,4
478438,19,4
479005,19,4
4840154,19,4
4862591,19,4
4863767,19,4
4997427,19,4
50048,19,4
5016718,19,4
5019556,19,4
5067058,19,4
5067439,19,4
5108623,19,4
5137924,19,4
5216510,19,4
533522,19,4
5348288,19,4
5392964,19,4
5420015,19,4
5513414,19,4
5527183,19,4
556504,19,4
564037,19,4
5692456,19,4
619072,19,4
619476,19,4
627069,19,4
70248,19,4
98639,19,4
98706,19,4
98804,19,4
102127,20,4
103601,20,4
1169745,20,4
124686,20,4
1251689,20,4
130942,20,4
1446003,20,4
1872570,20,4
227855,20,4
2304120,20,4
280385,20,4
2871770,20,4
3113695,20,4
3215178,20,4
3245637,20,4
3267747,20,4
3554396,20,4
359773,20,4
3913962,20,4
4204651,20,4
4586867,20,4
4724827,20,4
4859339,20,4
4871535,20,4
4957048,20,4
4984479,20,4
5075693,20,4
5162534,20,4
5274175,20,4
5498250,20,4
5648489,20,4
569841,20,4
5772000,20,4
593888,20,4
618738,20,4
764466,20,4
792783,20,4
935780,20,4
961189,20,4
999357,20,4
104691,21,4
1085995,21,4
111782,21,4
1170233,21,4
122914,21,4
125288,21,4
130368,21,4
144270,21,4
1621837,21,4
1671040,21,4
167637,21,4
1691726,21,4
1699938,21,4
194174,21,4
2061030,21,4
240619,21,4
2672939,21,4
300788,21,4
3345946,21,4
3558984,21,4
3999519,21,4
4575868,21,4
4722136,21,4
4789764,21,4
4871661,21,4
4900516,21,4
4957056,21,4
4966596,21,4
4998303,21,4
5105953,21,4
5286224,21,4
5693195,21,4
625630,21,4
639429,21,4
724005,21,4
1008044,22,4
1022315,22,4
1102791,22,4
1198344,22,4
1342817,22,4
168951,22,4
173947,22,4
193630,22,4
207831,22,4
323181,22,4
3631149,22,4
4388525,22,4
4725866,22,4
4860459,22,4
4938173,22,4
5074415,22,4
5135938,22,4
5511221,22,4
5611426,22,4
5627286,22,4
5708111,22,4
602152,22,4
812759,22,4
831059,22,4
907029,22,4
918951,22,4
1058364,23,4
116337,23,4
1440548,23,4
1446173,23,4
1448508,23,4
1475499,23,4
1485434,23,4
1490339,23,4
159286,23,4
1697393,23,4
1729355,23,4
182460,23,4
183582,23,4
1921355,23,4
206622,23,4
222062,23,4
228675,23,4
2401941,23,4
2478602,23,4
258316,23,4
3036488,23,4
3614877,23,4
4019369,23,4
424890,23,4
4620291,23,4
4770591,23,4
5059529,23,4
5139025,23,4
5242149,23,4
5376086,23,4
5409668,23,4
5754317,23,4
608523,23,4
627049,23,4
73756,23,4
884217,23,4
1124561,24,4
116600,24,4
1382550,24,4
138662,24,4
1408364,24,4
159198,24,4
1941229,24,4
2099031,24,4
2278524,24,4
2652927,24,4
3346765,24,4
3681838,24,4
400135,24,4
4704646,24,4
4756942,24,4
4833399,24,4
5305701,24,4
5787763,24,4
70250,24,4
799298,24,4
799396,24,4
920802,24,4
1103416,25,4
1474039,25,4
172012,25,4
1816631,25,4
2006185,25,4
2629064,25,4
4638302,25,4
4868112,25,4
5064656,25,4
5242154,25,4
5242704,25,4
5337394,25,4
5727364,25,4
957820,25,4
983138,25,4
985911,25,4
102169,26,4
1112467,26,4
1683234,26,4
2264343,26,4
2860241,26,4
306393,26,4
3783781,26,4
4076209,26,4
4251058,26,4
5069450,26,4
5794202,26,4
5826688,26,4
811178,26,4
84811,26,4
852919,26,4
1185180,27,4
125418,27,4
1390680,27,4
1529707,27,4
231304,27,4
2976494,27,4
307389,27,4
5137489,27,4
5223752,27,4
5800644,27,4
632617,27,4
644966,27,4
739966,27,4
1521153,28,4
1723553,28,4
183153,28,4
273055,28,4
3501712,28,4
360069,28,4
381116,28,4
4959111,28,4
5815859,28,4
589723,28,4
90617,28,4
1141721,29,4
126521,29,4
3738688,29,4
5366590,29,4
5410176,29,4
811398,29,4
972817,29,4
1785865,30,4
188869,30,4
2249960,30,4
529285,30,4
5337774,30,4
5718443,30,4
5826972,30,4
194287,31,4
2432,31,4
3448577,31,4
4604767,31,4
4860026,31,4
4886327,31,4
5050710,31,4
537905,31,4
5442153,31,4
821338,31,4
841791,31,4
871726,31,4
2951407,32,4
3528998,32,4
4569158,32,4
4718476,32,4
4861501,32,4
5089082,32,4
850527,32,4
859859,32,4
1657219,33,4
1856224,33,4
4775504,33,4
5498109,33,4
5610912,33,4
1112427,34,4
24525,34,4
5196199,34,4
5727577,34,4
727829,34,4
1058316,35,4
3936132,35,4
4964203,35,4
1798782,36,4
5011270,36,4
5144383,36,4
631238,36,4
745894,36,4
792947,36,4
1507276,37,4
37768,37,4
830409,37,4
4759455,39,4
4920303,39,4
2345152,40,4
4658468,40,4
583807,40,4
3624642,41,4
650970,41,4
750264,41,4
5601565,42,4
1281737,43,4
162471,44,4
2803642,44,4
5769345,44,4
3106789,45,4
316730,46,4
821007,46,4
116488,47,4
2523022,47,4
1639564,48,4
344935,48,4
5473356,48,4
743575,48,4
4587469,49,4
5774221,52,4
1895089,54,4
3431790,55,4
5758030,56,4
5241214,57,4
1699290,58,4
5462037,58,4
141420,59,4
158753,60,4
1659597,60,4
526588,60,4
5466290,60,4
339367,61,4
5821116,61,4
5498683,62,4
4972059,66,4
5152931,66,4
838689,73,4
5700777,78,4
5019534,79,4
5774277,83,4
4858888,88,4
5813284,98,4
5796857,121,4
100831,11,5
101862,11,5
1019547,11,5
1022184,11,5
102247,11,5
1028127,11,5
1042447,11,5
1057282,11,5
1085903,11,5
1091310,11,5
110511,11,5
1105266,11,5
110947,11,5
111374,11,5
112505,11,5
112721,11,5
1162813,11,5
1163496,11,5
1203993,11,5
1207543,11,5
1236527,11,5
1248438,11,5
128927,11,5
129800,11,5
129826,11,5
130101,11,5
1314942,11,5
132786,11,5
133359,11,5
1363900,11,5
1384794,11,5
1391576,11,5
1400070,11,5
1419897,11,5
143443,11,5
1450426,11,5
1478153,11,5
1499905,11,5
1513448,11,5
154774,11,5
158318,11,5
1591845,11,5
163098,11,5
1641318,11,5
1654362,11,5
1657212,11,5
1675125,11,5
1794612,11,5
180308,11,5
1806821,11,5
1821770,11,5
1830042,11,5
1830239,11,5
1838427,11,5
1845999,11,5
1868977,11,5
191285,11,5
2000095,11,5
2067338,11,5
2075526,11,5
211939,11,5
215479,11,5
222959,11,5
229370,11,5
2309955,11,5
233329,11,5
2369641,11,5
2384614,11,5
239584,11,5
241694,11,5
249912,11,5
250672,11,5
263958,11,5
2683601,11,5
2686627,11,5
272264,11,5
282766,11,5
2853446,11,5
2897001,11,5
2916521,11,5
2930464,11,5
3038840,11,5
304665,11,5
306297,11,5
307249,11,5
308080,11,5
310328,11,5
3111195,11,5
3188993,11,5
325449,11,5
330956,11,5
3320140,11,5
336188,11,5
340107,11,5
351914,11,5
35405,11,5
3569577,11,5
360063,11,5
3674700,11,5
372784,11,5
3781741,11,5
3859858,11,5
4045575,11,5
4048206,11,5
4118004,11,5
4129364,11,5
413058,11,5
4150693,11,5
4252401,11,5
4267003,11,5
4277352,11,5
432775,11,5
4337434,11,5
4391191,11,5
4445146,11,5
4458386,11,5
4468845,11,5
4543905,11,5
4572751,11,5
4638887,11,5
4651454,11,5
4677754,11,5
468498,11,5
4705178,11,5
4712577,11,5
4718496,11,5
473699,11,5
4740783,11,5
475115,11,5
4781660,11,5
4857264,11,5
4869556,11,5
4880638,11,5
4880761,11,5
4892298,11,5
4895259,11,5
4900359,11,5
4988599,11,5
5016373,11,5
5023638,11,5
5025998,11,5
5055422,11,5
5075498,11,5
5083439,11,5
5095661,11,5
5100958,11,5
5101152,11,5
520407,11,5
528271,11,5
530151,11,5
530655,11,5
5357108,11,5
536969,11,5
5386656,11,5
538700,11,5
5449739,11,5
5451101,11,5
5459314,11,5
5461072,11,5
5495299,11,5
5532015,11,5
555509,11,5
5585165,11,5
5628702,11,5
5639244,11,5
570859,11,5
571185,11,5
5721199,11,5
5748966,11,5
576841,11,5
586252,11,5
587797,11,5
638146,11,5
666941,11,5
670846,11,5
671986,11,5
673553,11,5
694408,11,5
731615,11,5
734587,11,5
736273,11,5
738158,11,5
755943,11,5
757399,11,5
764939,11,5
791448,11,5
818896,11,5
840350,11,5
854681,11,5
884872,11,5
918497,11,5
936925,11,5
977316,11,5
979171,11,5
101287,12,5
1018815,12,5
1019332,12,5
101995,12,5
1033378,12,5
104665,12,5
1055387,12,5
1056649,12,5
1066117,12,5
1076889,12,5
1083792,12,5
110277,12,5
1112176,12,5
111269,12,5
112098,12,5
1127367,12,5
1146826,12,5
114956,12,5
1164359,12,5
1165770,12,5
116821,12,5
117749,12,5
118169,12,5
1198987,12,5
1204903,12,5
1205895,12,5
121084,12,5
121218,12,5
1213989,12,5
122655,12,5
123184,12,5
1259437,12,5
1281172,12,5
129292,12,5
129492,12,5
1309270,12,5
131767,12,5
133809,12,5
1353452,12,5
137662,12,5
1383250,12,5
1408530,12,5
1411330,12,5
1417899,12,5
1492400,12,5
1495564,12,5
1511886,12,5
151662,12,5
1519092,12,5
154711,12,5
1559885,12,5
1572162,12,5
1577953,12,5
159885,12,5
160168,12,5
1612850,12,5
163029,12,5
1659028,12,5
1674270,12,5
169979,12,5
1703798,12,5
1774698,12,5
177564,12,5
179117,12,5
1823062,12,5
1846552,12,5
185892,12,5
1901586,12,5
1943189,12,5
201725,12,5
2024322,12,5
205334,12,5
2053865,12,5
205615,12,5
2058977,12,5
2063065,12,5
208788,12,5
2166032,12,5
2169111,12,5
220223,12,5
2267699,12,5
2294008,12,5
231800,12,5
233325,12,5
2359747,12,5
2396901,12,5
2440602,12,5
2468154,12,5
2500816,12,5
2509760,12,5
2565277,12,5
258730,12,5
2600814,12,5
2651024,12,5
2800451,12,5
2805503,12,5
2833083,12,5
2853912,12,5
2907338,12,5
2917765,12,5
309603,12,5
3156496,12,5
3205696,12,5
3240154,12,5
328847,12,5
3289328,12,5
3319422,12,5
336763,12,5
337027,12,5
3463963,12,5
3470668,12,5
3477919,12,5
3492271,12,5
350157,12,5
353333,12,5
356717,12,5
3614062,12,5
387657,12,5
390066,12,5
395792,12,5
396435,12,5
4002986,12,5
406654,12,5
4156598,12,5
4167923,12,5
4168812,12,5
4292228,12,5
4300086,12,5
436780,12,5
4380861,12,5
4390581,12,5
4405467,12,5
4426555,12,5
4452868,12,5
4453858,12,5
4506057,12,5
4520346,12,5
4525257,12,5
4527175,12,5
4552994,12,5
463419,12,5
4706953,12,5
4709187,12,5
4725005,12,5
48217,12,5
4887459,12,5
4907519,12,5
4945633,12,5
4988020,12,5
5041620,12,5
5074363,12,5
5084633,12,5
5096396,12,5
5101972,12,5
512075,12,5
512617,12,5
5129707,12,5
515283,12,5
5157931,12,5
5165447,12,5
5171998,12,5
5176646,12,5
523510,12,5
52508,12,5
527220,12,5
529290,12,5
5350270,12,5
5438269,12,5
544897,12,5
5470542,12,5
5547295,12,5
555584,12,5
5575582,12,5
5591539,12,5
5675726,12,5
5683863,12,5
5684214,12,5
572297,12,5
5726036,12,5
5731061,12,5
576664,12,5
5787064,12,5
581354,12,5
582270,12,5
650776,12,5
691694,12,5
734086,12,5
760022,12,5
782708,12,5
794331,12,5
795547,12,5
807514,12,5
825653,12,5
826069,12,5
847627,12,5
900906,12,5
911117,12,5
964377,12,5
983146,12,5
990039,12,5
100989,13,5
101030,13,5
1019367,13,5
1021499,13,5
102827,13,5
1032135,13,5
1042171,13,5
1085600,13,5
1095768,13,5
109963,13,5
110456,13,5
1110763,13,5
1112050,13,5
111396,13,5
111535,13,5
112761,13,5
113107,13,5
1131681,13,5
114485,13,5
1156266,13,5
116685,13,5
1170048,13,5
1173111,13,5
1176898,13,5
1181374,13,5
119137,13,5
1193052,13,5
120714,13,5
121108,13,5
121267,13,5
1229362,13,5
127825,13,5
129197,13,5
129854,13,5
1303280,13,5
1346567,13,5
134727,13,5
135513,13,5
1359611,13,5
1365768,13,5
1406340,13,5
142931,13,5
1454577,13,5
1486971,13,5
1499018,13,5
1525782,13,5
1582237,13,5
1582987,13,5
1587210,13,5
1589382,13,5
1618278,13,5
163215,13,5
163454,13,5
1671019,13,5
167465,13,5
1683616,13,5
168713,13,5
1687543,13,5
1701231,13,5
170240,13,5
1717344,13,5
1759665,13,5
178381,13,5
1793011,13,5
179362,13,5
185334,13,5
1887832,13,5
1926886,13,5
2008179,13,5
2050032,13,5
2073075,13,5
2189162,13,5
2195094,13,5
220955,13,5
2244701,13,5
224930,13,5
252452,13,5
259572,13,5
268033,13,5
269027,13,5
2803938,13,5
2830234,13,5
2899228,13,5
2919021,13,5
296122,13,5
306347,13,5
310141,13,5
314138,13,5
3380332,13,5
3382349,13,5
3477921,13,5
359088,13,5
3649442,13,5
369496,13,5
3764020,13,5
3943672,13,5
394677,13,5
394746,13,5
400631,13,5
4052526,13,5
4140365,13,5
416462,13,5
4172463,13,5
4177905,13,5
427314,13,5
4347387,13,5
4386456,13,5
4426443,13,5
4468041,13,5
4542139,13,5
4570427,13,5
4588125,13,5
4620316,13,5
4620699,13,5
4683130,13,5
475316,13,5
4786601,13,5
4885824,13,5
4898785,13,5
4920292,13,5
504541,13,5
5109823,13,5
5110224,13,5
5157247,13,5
5188952,13,5
5207470,13,5
521433,13,5
5243085,13,5
5270979,13,5
5423460,13,5
5424640,13,5
5488594,13,5
5506521,13,5
5581696,13,5
5624589,13,5
5628625,13,5
564982,13,5
567266,13,5
5679814,13,5
646908,13,5
672730,13,5
701544,13,5
705059,13,5
763840,13,5
768715,13,5
785260,13,5
794743,13,5
803918,13,5
838841,13,5
848358,13,5
858725,13,5
90499,13,5
947625,13,5
94829,13,5
975960,13,5
985852,13,5
990448,13,5
1000041,14,5
100580,14,5
101004,14,5
1019320,14,5
102820,14,5
1049342,14,5
1089093,14,5
1090887,14,5
1103570,14,5
1110353,14,5
1135773,14,5
1156398,14,5
1158564,14,5
1158792,14,5
1161147,14,5
1171951,14,5
1179503,14,5
1189255,14,5
1231812,14,5
1233782,14,5
123803,14,5
1244513,14,5
1260984,14,5
1269346,14,5
132109,14,5
1332556,14,5
133870,14,5
138063,14,5
1385906,14,5
1386776,14,5
1404918,14,5
1464463,14,5
1472368,14,5
1475173,14,5
1487818,14,5
1558474,14,5
1582472,14,5
1589824,14,5
163167,14,5
1708013,14,5
1727150,14,5
1755375,14,5
181985,14,5
185950,14,5
2019836,14,5
204875,14,5
205101,14,5
207788,14,5
2230464,14,5
2248179,14,5
236492,14,5
239896,14,5
2457456,14,5
254082,14,5
258278,14,5
2617594,14,5
2681549,14,5
2748496,14,5
2750566,14,5
279735,14,5
292873,14,5
2956046,14,5
302482,14,5
304242,14,5
304741,14,5
309330,14,5
311790,14,5
312647,14,5
3177783,14,5
3181787,14,5
323381,14,5
332315,14,5
3376195,14,5
3499087,14,5
3804359,14,5
394158,14,5
4046017,14,5
4076197,14,5
4079370,14,5
4094458,14,5
414649,14,5
4183276,14,5
4233442,14,5
4300001,14,5
4561792,14,5
458779,14,5
4703478,14,5
4738862,14,5
473948,14,5
4769878,14,5
4773886,14,5
4777428,14,5
4792883,14,5
4870951,14,5
4967121,14,5
4995893,14,5
5053954,14,5
5083680,14,5
5111578,14,5
5136898,14,5
5172361,14,5
5186659,14,5
5229204,14,5
5414040,14,5
5514503,14,5
5518751,14,5
5520562,14,5
5521375,14,5
5544578,14,5
5563371,14,5
5564177,14,5
595700,14,5
613555,14,5
620116,14,5
695728,14,5
728756,14,5
748925,14,5
757088,14,5
798852,14,5
809611,14,5
812379,14,5
821360,14,5
826017,14,5
847547,14,5
955661,14,5
98920,14,5
99460,14,5
1028923,15,5
104083,15,5
111179,15,5
111235,15,5
1118531,15,5
1169996,15,5
118428,15,5
1198843,15,5
1211429,15,5
1287785,15,5
129320,15,5
1343494,15,5
1388922,15,5
1397219,15,5
1399288,15,5
1417572,15,5
147867,15,5
1558757,15,5
156949,15,5
1595347,15,5
1633236,15,5
1642453,15,5
1709061,15,5
171769,15,5
1731364,15,5
176098,15,5
1852914,15,5
1861018,15,5
193491,15,5
199950,15,5
2014201,15,5
2200106,15,5
226184,15,5
2391306,15,5
2453407,15,5
2475226,15,5
250006,15,5
2564641,15,5
2687417,15,5
2785339,15,5
2809420,15,5
2853042,15,5
2901527,15,5
2993193,15,5
321272,15,5
349188,15,5
349377,15,5
360921,15,5
3819673,15,5
3860833,15,5
393381,15,5
412483,15,5
4133140,15,5
428583,15,5
4295531,15,5
4296828,15,5
4321748,15,5
4338949,15,5
439870,15,5
454431,15,5
4557316,15,5
4603861,15,5
4717394,15,5
4718515,15,5
472461,15,5
4742079,15,5
4801882,15,5
4836867,15,5
4849619,15,5
4876199,15,5
4998501,15,5
508923,15,5
5152374,15,5
515870,15,5
521676,15,5
5261981,15,5
537363,15,5
5514113,15,5
5623843,15,5
562694,15,5
5684502,15,5
5748822,15,5
5786572,15,5
598163,15,5
651238,15,5
654669,15,5
728506,15,5
772605,15,5
774997,15,5
785345,15,5
833192,15,5
862856,15,5
922966,15,5
949197,15,5
957113,15,5
961486,15,5
990137,15,5
101522,16,5
102640,16,5
1093369,16,5
1096282,16,5
109636,16,5
110566,16,5
116951,16,5
1192352,16,5
1230044,16,5
129533,16,5
130140,16,5
1317059,16,5
1355456,16,5
1406886,16,5
1448790,16,5
1510052,16,5
157051,16,5
1589129,16,5
1638253,16,5
1647127,16,5
1657803,16,5
167403,16,5
1674888,16,5
1682273,16,5
1684855,16,5
1717286,16,5
1789591,16,5
2047871,16,5
2089305,16,5
2169824,16,5
2173138,16,5
224596,16,5
2260306,16,5
236541,16,5
247011,16,5
2644344,16,5
311062,16,5
316920,16,5
3287844,16,5
3300143,16,5
339038,16,5
3535749,16,5
3874494,16,5
4069130,16,5
4275902,16,5
4312136,16,5
432189,16,5
448569,16,5
4506101,16,5
450847,16,5
4513127,16,5
462903,16,5
467646,16,5
4773232,16,5
477904,16,5
485624,16,5
4890129,16,5
494234,16,5
5098052,16,5
5202586,16,5
530081,16,5
530973,16,5
5351820,16,5
5556996,16,5
556056,16,5
5656511,16,5
569197,16,5
573012,16,5
5750320,16,5
5786062,16,5
583824,16,5
596706,16,5
600338,16,5
614344,16,5
634298,16,5
655356,16,5
757382,16,5
762548,16,5
767566,16,5
798840,16,5
828077,16,5
865763,16,5
928259,16,5
933928,16,5
950790,16,5
973056,16,5
99744,16,5
1009892,17,5
1058090,17,5
1072058,17,5
109892,17,5
112891,17,5
113671,17,5
115684,17,5
1164996,17,5
1165082,17,5
1165233,17,5
1199031,17,5
1200932,17,5
1316902,17,5
133916,17,5
1359949,17,5
1364184,17,5
1397389,17,5
1497672,17,5
154255,17,5
155756,17,5
1599560,17,5
1622949,17,5
167077,17,5
1674887,17,5
1691853,17,5
1729058,17,5
182065,17,5
1846605,17,5
1921630,17,5
2049329,17,5
207299,17,5
2097367,17,5
216099,17,5
239489,17,5
247474,17,5
2508793,17,5
2512902,17,5
2609643,17,5
261664,17,5
267584,17,5
267921,17,5
2872042,17,5
3063953,17,5
3089849,17,5
311358,17,5
321745,17,5
329248,17,5
3397494,17,5
3528941,17,5
3539099,17,5
368421,17,5
3760847,17,5
386773,17,5
400940,17,5
4081025,17,5
4172292,17,5
4235593,17,5
4237114,17,5
4759885,17,5
4851945,17,5
4867476,17,5
4910203,17,5
503193,17,5
5042353,17,5
5059351,17,5
5193397,17,5
521037,17,5
523740,17,5
5243799,17,5
5331418,17,5
5423156,17,5
5436161,17,5
5492570,17,5
5796329,17,5
645556,17,5
848741,17,5
863013,17,5
937573,17,5
938403,17,5
985722,17,5
1007620,18,5
1053943,18,5
1062850,18,5
1075492,18,5
108699,18,5
109993,18,5
1114646,18,5
1213903,18,5
125084,18,5
125577,18,5
127696,18,5
1284314,18,5
1304675,18,5
136403,18,5
1389688,18,5
141479,18,5
1438458,18,5
161612,18,5
1657180,18,5
172088,18,5
1745995,18,5
174903,18,5
225017,18,5
225821,18,5
268240,18,5
2923270,18,5
294986,18,5
3114942,18,5
329440,18,5
3432028,18,5
344599,18,5
3630104,18,5
3727776,18,5
3811485,18,5
398125,18,5
4144982,18,5
4340239,18,5
4427202,18,5
4726019,18,5
4848789,18,5
4860350,18,5
5064914,18,5
5077574,18,5
5115578,18,5
512757,18,5
5187332,18,5
5413524,18,5
5548903,18,5
5565262,18,5
5707278,18,5
5771638,18,5
591717,18,5
607615,18,5
612376,18,5
621833,18,5
686251,18,5
