mac_id,total_times,total_days
5895064,12,1
5901539,12,1
5901627,12,2
5902350,12,1
590265,12,1
5905565,12,2
5922585,12,1
5924478,12,1
5927043,12,1
592882,12,7
5929327,12,1
5930149,12,1
5940694,12,1
5947265,12,1
5951786,12,1
5952735,12,1
595440,12,6
595692,12,3
596163,12,6
596327,12,3
598383,12,6
599284,12,4
603620,12,1
606604,12,2
608378,12,6
611726,12,4
612912,12,3
613155,12,7
613890,12,8
614752,12,6
616746,12,1
618883,12,8
618998,12,10
620620,12,6
621783,12,6
625106,12,1
628254,12,4
628596,12,2
632585,12,1
633003,12,10
634971,12,4
635805,12,3
644154,12,1
646436,12,1
646473,12,1
647079,12,3
647491,12,3
647582,12,4
650640,12,3
650776,12,5
654265,12,2
654950,12,7
655558,12,1
657129,12,2
659073,12,2
660048,12,6
660108,12,6
661362,12,7
661413,12,9
661821,12,4
665597,12,6
665652,12,2
667141,12,6
667286,12,3
680055,12,2
682561,12,1
68365,12,2
684272,12,1
68720,12,2
687327,12,6
687520,12,1
687894,12,2
690022,12,1
690310,12,4
691694,12,5
693464,12,1
695243,12,3
699202,12,7
701193,12,6
703129,12,8
703304,12,9
705959,12,4
707102,12,2
712900,12,1
716379,12,6
717006,12,7
717156,12,3
720881,12,1
72223,12,6
726930,12,3
728654,12,4
731337,12,1
733516,12,10
734086,12,5
73604,12,6
737282,12,6
737850,12,9
741529,12,2
742174,12,6
744147,12,4
744172,12,7
745454,12,6
745629,12,1
746415,12,6
748818,12,6
752312,12,1
754484,12,2
755230,12,7
755774,12,2
758725,12,4
759997,12,1
760022,12,5
761279,12,2
761390,12,1
771355,12,1
777320,12,1
778451,12,3
779904,12,9
781418,12,2
782130,12,7
782708,12,5
788903,12,1
790430,12,1
790807,12,6
792116,12,3
792593,12,6
792807,12,2
794331,12,5
794731,12,2
794934,12,1
795547,12,5
795648,12,1
795723,12,1
795883,12,4
802105,12,2
802119,12,4
803054,12,3
803799,12,7
804808,12,6
806745,12,3
807514,12,5
811257,12,9
813227,12,2
814488,12,1
819556,12,7
820774,12,2
821328,12,1
822153,12,2
822768,12,3
824734,12,2
825653,12,5
825953,12,1
826069,12,5
827688,12,1
827793,12,1
828158,12,8
835297,12,7
838392,12,7
838986,12,4
841643,12,1
842237,12,8
842423,12,8
842987,12,6
843505,12,2
843702,12,6
844115,12,4
845083,12,2
845898,12,2
847047,12,6
847340,12,8
847627,12,5
850618,12,3
853597,12,4
854407,12,2
854511,12,2
854669,12,6
857471,12,4
858310,12,4
858480,12,1
860537,12,6
860953,12,4
86173,12,10
861815,12,7
8641,12,4
866363,12,1
868383,12,10
869069,12,8
872503,12,2
873834,12,2
875756,12,4
889374,12,2
889874,12,4
890491,12,3
891754,12,1
893279,12,1
894010,12,7
894037,12,3
894459,12,2
894883,12,2
894941,12,8
895315,12,6
897054,12,3
899480,12,11
900290,12,3
900511,12,2
900906,12,5
906107,12,6
908953,12,7
911117,12,5
911458,12,2
911595,12,7
919318,12,3
920730,12,3
920769,12,3
921803,12,7
924494,12,4
931519,12,2
933541,12,4
935325,12,7
936636,12,6
943472,12,1
945079,12,3
947428,12,1
948574,12,1
950104,12,7
950608,12,1
954487,12,2
957496,12,8
958954,12,7
961561,12,7
961793,12,3
963783,12,8
964377,12,5
965008,12,2
966258,12,2
967696,12,1
968574,12,1
973223,12,8
97477,12,2
975293,12,1
98019,12,1
980964,12,1
982079,12,6
982173,12,1
983146,12,5
983964,12,2
98585,12,7
986077,12,10
990039,12,5
99245,12,10
994305,12,1
994533,12,1
99753,12,10
998673,12,3
1001248,13,11
1001418,13,1
1002866,13,6
100412,13,6
100439,13,9
1004414,13,3
1006789,13,6
100804,13,6
100872,13,6
100878,13,8
100901,13,8
100989,13,5
101030,13,5
101031,13,3
1012609,13,10
101392,13,9
101462,13,4
1016183,13,2
1016189,13,1
1016327,13,4
101642,13,6
101869,13,6
101882,13,8
1019367,13,5
1021499,13,5
1021685,13,1
102286,13,1
1025787,13,9
1025954,13,4
102818,13,6
102827,13,5
1028623,13,8
1029916,13,3
1030858,13,1
1031571,13,3
1032135,13,5
103297,13,1
1033813,13,9
103585,13,6
1039837,13,1
1041327,13,7
1041359,13,6
1042171,13,5
104646,13,7
1046710,13,1
105398,13,2
1063339,13,2
1068080,13,2
1071841,13,4
1075645,13,4
1077860,13,7
1085600,13,5
1086291,13,1
109302,13,3
1095768,13,5
109910,13,7
109963,13,5
1100148,13,11
110286,13,4
110456,13,5
110503,13,3
110688,13,6
1108301,13,7
110948,13,7
1109684,13,3
110991,13,9
1110763,13,5
1112050,13,5
1112062,13,7
111396,13,5
111535,13,5
1118297,13,2
111957,13,7
112117,13,6
1122168,13,1
1122413,13,4
1123020,13,8
1123381,13,6
112761,13,5
112928,13,6
113107,13,5
1131681,13,5
113178,13,8
1132273,13,6
1133679,13,1
113415,13,7
113419,13,4
1135488,13,1
113839,13,4
113949,13,4
1140811,13,1
1141129,13,1
1142875,13,3
1144441,13,4
1144606,13,6
114485,13,5
1148978,13,11
115061,13,2
115167,13,10
1152841,13,6
115440,13,6
1155966,13,2
1156266,13,5
1159345,13,1
1161891,13,8
116685,13,5
116696,13,2
116926,13,3
116956,13,3
116972,13,6
1170048,13,5
1170760,13,8
1173111,13,5
1173929,13,2
1174025,13,1
1174789,13,4
1176898,13,5
1179413,13,1
1181036,13,8
1181374,13,5
118805,13,9
1189969,13,7
119069,13,4
119137,13,5
1193052,13,5
119448,13,12
1197100,13,6
1198597,13,4
1198892,13,3
1199586,13,2
120374,13,7
120417,13,6
1205324,13,7
120714,13,5
1207369,13,8
121108,13,5
121267,13,5
121530,13,9
121769,13,2
121986,13,8
1219874,13,1
1220140,13,7
1220888,13,3
1226713,13,3
122706,13,6
122801,13,8
1229362,13,5
1229676,13,3
123279,13,9
1233359,13,2
1234684,13,8
1234825,13,11
1236528,13,4
123714,13,1
1239362,13,11
123940,13,8
124458,13,6
1247328,13,7
124741,13,6
124862,13,6
1249180,13,9
124932,13,4
125821,13,1
125839,13,6
1260129,13,3
126235,13,4
1264812,13,3
1268472,13,1
1270842,13,2
127373,13,9
127785,13,3
127825,13,5
128116,13,10
128215,13,10
128360,13,7
128401,13,3
128751,13,8
128828,13,6
128840,13,9
1291647,13,8
129197,13,5
129210,13,8
129538,13,8
129854,13,5
130089,13,8
1303280,13,5
130592,13,6
130658,13,7
1307032,13,1
1307061,13,4
1309552,13,1
1313848,13,1
131407,13,8
1323709,13,8
1326905,13,4
132718,13,7
133985,13,6
134016,13,10
1344234,13,7
1346567,13,5
1346804,13,3
134727,13,5
1347524,13,7
1348322,13,6
1348538,13,4
1350595,13,7
135375,13,1
135513,13,5
1356433,13,11
1359611,13,5
1360067,13,3
136160,13,8
1365768,13,5
136824,13,10
1377306,13,7
1377419,13,4
1378109,13,7
1378702,13,6
1378703,13,9
1379723,13,1
1381826,13,3
1383761,13,4
138569,13,4
1387097,13,8
138717,13,6
138721,13,6
1388160,13,3
1389279,13,4
1389319,13,6
1390655,13,7
1400493,13,8
140072,13,8
1405423,13,1
1406340,13,5
1406887,13,8
1407092,13,7
1408747,13,1
1410939,13,3
1412429,13,9
1415509,13,1
1416550,13,6
1417942,13,10
1419758,13,8
142144,13,4
1423484,13,1
1425757,13,2
142931,13,5
1429409,13,1
1430863,13,1
1434169,13,6
1435732,13,1
143582,13,6
1438742,13,1
144370,13,2
1444170,13,2
1444840,13,2
1445287,13,6
1454394,13,9
1454577,13,5
1456759,13,9
1458598,13,3
1460656,13,7
1461135,13,9
1462440,13,3
1463751,13,3
1463807,13,7
1464766,13,7
1471297,13,2
1473365,13,4
1474555,13,4
1476405,13,7
1476868,13,3
1478457,13,1
1482191,13,6
1485795,13,3
1486971,13,5
1488845,13,1
1489362,13,4
1489526,13,3
149291,13,4
1493150,13,8
1495269,13,7
1495547,13,8
149592,13,3
149729,13,4
1499018,13,5
1502328,13,4
1502674,13,6
1505092,13,6
1505170,13,10
1507409,13,7
1507547,13,9
1512263,13,4
1519596,13,2
1525782,13,5
1526930,13,2
1531117,13,1
1544681,13,1
154835,13,4
155280,13,4
1558586,13,3
156383,13,1
1566616,13,3
157158,13,2
1576127,13,10
1576258,13,2
1578331,13,10
1578983,13,1
1580897,13,10
1581068,13,1
1581485,13,7
1582237,13,5
1582767,13,1
1582987,13,5
158419,13,8
1584751,13,9
158491,13,9
158582,13,8
1585859,13,7
1587210,13,5
1587238,13,4
158897,13,1
1589382,13,5
159070,13,10
159120,13,7
1593246,13,3
159370,13,3
159457,13,2
1597066,13,9
1603682,13,7
1604271,13,6
1614357,13,4
1617927,13,2
1618278,13,5
162253,13,9
1626944,13,7
163215,13,5
163216,13,9
1633442,13,1
1633978,13,4
1634005,13,1
163454,13,5
163466,13,4
1635479,13,7
163817,13,6
1639152,13,4
1642303,13,2
1656981,13,6
1657949,13,8
1659087,13,6
1661031,13,3
1663337,13,3
1663751,13,2
1670584,13,7
1671019,13,5
1671375,13,4
1672005,13,1
1672171,13,2
1672268,13,10
1672963,13,8
167465,13,5
167516,13,7
1675453,13,3
167598,13,6
1683616,13,5
168713,13,5
1687543,13,5
1687735,13,1
1689058,13,2
1689598,13,7
1692831,13,8
1694529,13,9
1694625,13,2
1697370,13,4
1697821,13,2
1699702,13,6
1699821,13,6
1701231,13,5
170240,13,5
1706048,13,7
1707583,13,6
170977,13,8
1712111,13,7
1712697,13,10
171476,13,1
171630,13,6
1717291,13,3
1717344,13,5
171749,13,3
171795,13,7
1717994,13,6
1718223,13,1
1720208,13,3
1723666,13,1
1724835,13,10
1728567,13,4
1731060,13,9
1733354,13,1
1735083,13,9
1735152,13,7
1736882,13,2
174541,13,4
175039,13,2
1751133,13,9
175376,13,12
1759086,13,2
1759665,13,5
1761506,13,2
1761731,13,3
1767846,13,8
177619,13,7
177621,13,1
177999,13,7
1780912,13,3
178381,13,5
1787352,13,12
1789361,13,3
1789767,13,3
1791869,13,1
1792154,13,6
1793011,13,5
179362,13,5
1795996,13,4
1796619,13,1
1798963,13,9
1799599,13,3
1800789,13,4
1802443,13,2
1804863,13,4
1809800,13,1
1809878,13,3
1812984,13,7
1816340,13,9
1819057,13,7
1821586,13,3
182479,13,8
1834004,13,3
1834398,13,7
183710,13,4
1838221,13,10
184661,13,2
185334,13,5
1854014,13,7
185499,13,1
185632,13,3
185643,13,11
1861738,13,1
1863051,13,6
1873904,13,7
1877198,13,7
1881466,13,4
188149,13,2
188412,13,11
1885326,13,8
1887832,13,5
1889546,13,3
189196,13,2
1892812,13,4
1901765,13,7
1911618,13,11
1912610,13,7
1920735,13,7
1926886,13,5
193610,13,9
1937310,13,9
1942094,13,1
1948720,13,3
1953571,13,1
1953987,13,10
1963456,13,7
1967444,13,6
1978177,13,1
197995,13,4
1980444,13,3
1981615,13,10
198363,13,1
1984396,13,4
1986332,13,1
2002336,13,7
2003124,13,3
2007934,13,2
2008179,13,5
2015388,13,1
2028977,13,10
203177,13,9
203323,13,7
2033287,13,3
203430,13,9
2039485,13,7
2041625,13,9
2046962,13,11
2047020,13,12
204716,13,6
204936,13,6
2050032,13,5
2050363,13,3
205833,13,1
2061547,13,8
206511,13,8
2068608,13,3
207146,13,7
2072033,13,4
2072390,13,8
2073075,13,5
207368,13,9
207457,13,7
207526,13,6
207803,13,8
2079164,13,6
2088071,13,3
2090512,13,6
2091668,13,7
209335,13,6
209559,13,9
2096845,13,3
2096865,13,3
210217,13,11
210263,13,1
2105879,13,6
2115178,13,6
2115962,13,2
2117902,13,10
2120643,13,11
2121868,13,3
2122734,13,7
213615,13,8
2136171,13,3
2136243,13,2
213818,13,8
214591,13,1
214807,13,3
2149669,13,7
2150298,13,4
215327,13,4
2154789,13,1
2155333,13,8
2157942,13,8
215893,13,1
216326,13,4
2165445,13,3
2165995,13,4
216819,13,6
2168746,13,3
2169319,13,4
217011,13,2
2170914,13,8
2173893,13,4
2177115,13,7
217798,13,9
217926,13,6
218040,13,6
2183290,13,6
2184413,13,2
218841,13,4
2189162,13,5
2190531,13,2
219097,13,1
2193361,13,1
2195094,13,5
2196834,13,1
2200962,13,10
2205347,13,6
220955,13,5
2210804,13,3
221193,13,2
221615,13,2
2226436,13,4
224151,13,7
2244701,13,5
2245457,13,3
224930,13,5
2250279,13,2
2252275,13,6
225396,13,2
225834,13,8
2265897,13,10
2279748,13,9
2280993,13,3
2281191,13,3
2282125,13,2
228229,13,11
2282681,13,3
229182,13,7
229465,13,3
2296998,13,2
229986,13,8
2300665,13,3
230480,13,6
230536,13,1
2315678,13,7
2329962,13,2
233272,13,7
2343730,13,6
2344862,13,4
2345789,13,2
235561,13,2
2357194,13,3
2369675,13,7
2372867,13,1
2372894,13,7
2374154,13,2
2378130,13,8
2380139,13,2
238095,13,10
238104,13,9
2399363,13,7
2399884,13,2
2399984,13,1
2401116,13,1
2429850,13,3
2445664,13,6
246329,13,7
246618,13,1
2472059,13,7
2472867,13,4
2474879,13,3
247972,13,2
249004,13,7
249013,13,6
249063,13,9
2498219,13,1
2504609,13,9
2504989,13,1
250612,13,9
250793,13,6
250838,13,1
2510680,13,6
251315,13,10
252452,13,5
253582,13,6
253630,13,1
2537646,13,2
255056,13,6
2550644,13,4
255209,13,2
2567846,13,2
2570104,13,3
2570527,13,6
2570553,13,4
2575807,13,2
257861,13,4
2580735,13,2
2581059,13,7
2590878,13,9
259572,13,5
2596712,13,1
2598389,13,1
25998,13,2
260615,13,3
2614191,13,6
2618926,13,8
2625953,13,3
262708,13,1
2633096,13,1
263371,13,1
2637277,13,3
2639886,13,9
2641,13,2
2643336,13,3
2647468,13,9
2652427,13,1
265449,13,2
2668972,13,8
2670661,13,9
267677,13,3
268033,13,5
269027,13,5
2691132,13,2
2699914,13,4
2702127,13,1
2722921,13,1
2723423,13,1
2727265,13,6
2728948,13,7
273125,13,2
2731882,13,9
274224,13,7
2758828,13,9
2771463,13,10
278837,13,2
2803938,13,5
2817400,13,2
2830234,13,5
283243,13,3
2837560,13,2
2838576,13,6
284280,13,6
2849314,13,6
2854584,13,10
2866746,13,4
2870528,13,8
289749,13,3
2899228,13,5
2912765,13,8
2919021,13,5
2922786,13,1
2923630,13,7
292547,13,3
292666,13,4
292858,13,7
293264,13,6
2933174,13,2
2933530,13,1
2935028,13,2
2954031,13,9
2954524,13,8
2958076,13,3
2959960,13,4
2960530,13,2
296122,13,5
2975992,13,2
2982140,13,1
2983914,13,2
2991661,13,1
299322,13,2
3006733,13,2
3008462,13,4
30145,13,2
3014980,13,7
3016306,13,1
3019580,13,6
3023501,13,3
304183,13,8
3043759,13,3
304674,13,2
304702,13,1
305229,13,4
3057947,13,3
306261,13,8
306347,13,5
307213,13,3
3077811,13,1
308847,13,7
309056,13,2
309289,13,9
3093205,13,8
309517,13,11
310141,13,5
3106596,13,3
311410,13,2
312493,13,6
313217,13,4
313821,13,2
314138,13,5
314415,13,8
314909,13,9
314934,13,3
3160274,13,7
316237,13,1
3162402,13,2
316329,13,1
3163475,13,2
316445,13,10
3173888,13,10
3189877,13,6
320277,13,10
321842,13,1
3220306,13,8
3221714,13,9
3229999,13,10
3233365,13,1
323474,13,4
3242232,13,8
324341,13,10
324721,13,4
326023,13,3
326516,13,2
326552,13,10
3265787,13,3
3267109,13,8
3267670,13,1
327284,13,3
3278653,13,4
328203,13,4
328407,13,1
3293240,13,1
3298057,13,8
3302780,13,7
3317569,13,3
3321684,13,2
3336300,13,2
3347776,13,2
33522,13,2
335285,13,10
3363721,13,1
3364644,13,3
336520,13,8
336523,13,1
3365403,13,2
336572,13,1
3370445,13,3
3375488,13,2
3380332,13,5
3382349,13,5
338793,13,6
338889,13,10
3390347,13,1
3398687,13,4
340594,13,8
3417825,13,9
3422724,13,9
342923,13,9
342933,13,7
343284,13,3
343309,13,2
3441868,13,6
3450042,13,4
3451932,13,7
3456041,13,4
347603,13,2
3477921,13,5
3480954,13,6
348668,13,4
3495640,13,7
3496378,13,4
351423,13,9
3519331,13,1
3534088,13,4
3535187,13,4
353602,13,3
353726,13,4
3538558,13,9
3546767,13,2
3552203,13,10
3566373,13,1
3571502,13,10
3573755,13,2
3577659,13,7
3578679,13,7
357916,13,2
3582927,13,3
359088,13,5
3594831,13,2
360154,13,2
360251,13,8
3608016,13,2
3625349,13,2
36280,13,3
362843,13,8
3630964,13,2
3635141,13,3
3637609,13,8
3647879,13,2
3649442,13,5
3651154,13,8
3656076,13,3
366815,13,7
3678883,13,1
369496,13,5
3700486,13,2
3714142,13,1
371471,13,2
3730046,13,2
3747880,13,3
3749632,13,8
3761388,13,6
3764020,13,5
3765715,13,2
3768576,13,6
3783547,13,3
3784344,13,1
3784688,13,2
380265,13,2
3808413,13,4
3809183,13,6
3811737,13,7
3818251,13,8
3821345,13,2
3832282,13,3
3840789,13,4
3844147,13,7
3855108,13,9
3858073,13,9
3858919,13,9
385933,13,8
386811,13,10
386844,13,8
3878924,13,1
388539,13,2
390253,13,1
3903581,13,1
3908071,13,2
390992,13,2
3938452,13,2
394084,13,7
3941196,13,4
3942251,13,2
3943672,13,5
394677,13,5
394746,13,5
3951511,13,11
395274,13,3
395690,13,8
396266,13,9
3972940,13,1
398124,13,10
3987057,13,1
398976,13,1
399105,13,8
400599,13,7
400631,13,5
401612,13,6
4027428,13,4
4029731,13,7
4041204,13,1
404657,13,3
4046845,13,12
4052526,13,5
4053799,13,2
4054250,13,3
4060021,13,10
4060596,13,8
4064096,13,6
408063,13,4
4088972,13,10
4094173,13,3
410578,13,1
4111281,13,3
411477,13,2
4115748,13,6
4121735,13,2
412313,13,4
412539,13,2
4127773,13,3
412977,13,7
4129904,13,9
413854,13,2
4140365,13,5
4145155,13,4
4146465,13,2
4149225,13,7
4149711,13,7
4150380,13,6
415927,13,8
416462,13,5
4165330,13,1
4169736,13,9
4172463,13,5
4176533,13,3
4177905,13,5
4178642,13,4
4180041,13,4
4186782,13,3
4187312,13,1
418990,13,9
4192650,13,2
4201634,13,1
4205963,13,8
4220490,13,7
422697,13,1
4231164,13,10
4243813,13,4
425520,13,1
4267625,13,6
427314,13,5
4280887,13,2
4288136,13,3
4292693,13,1
4298640,13,4
4299724,13,1
4306417,13,2
4320199,13,3
4322635,13,10
4334673,13,10
4340653,13,4
4346251,13,11
4347387,13,5
4355019,13,9
436064,13,6
4372097,13,2
4386456,13,5
440569,13,2
441410,13,3
4414769,13,1
4414815,13,1
4416554,13,6
442111,13,7
4426443,13,5
4426708,13,7
4426981,13,7
4426989,13,6
443294,13,1
4450484,13,3
4452561,13,3
445377,13,7
4455472,13,2
4468041,13,5
447083,13,3
4488556,13,3
450550,13,9
4518201,13,4
4526338,13,6
4527928,13,4
4530548,13,3
453121,13,3
4534570,13,8
4541214,13,1
4542139,13,5
454305,13,1
4543425,13,8
4551275,13,6
455677,13,8
4561694,13,3
4566470,13,2
4570427,13,5
4570837,13,3
4572228,13,3
4574991,13,3
4581236,13,7
4585118,13,7
4588125,13,5
4588264,13,3
4595091,13,6
460018,13,3
4610832,13,4
461141,13,7
4613722,13,8
4620316,13,5
4620699,13,5
4622481,13,1
4625834,13,3
4634727,13,8
463773,13,9
4645397,13,2
4647890,13,9
4660829,13,2
4668985,13,3
4669145,13,4
4675197,13,2
4682480,13,2
4683130,13,5
4683270,13,1
468366,13,3
469159,13,3
4703132,13,8
4703730,13,4
4709899,13,2
4717326,13,9
4718247,13,7
4722484,13,3
4725409,13,4
4725948,13,8
472984,13,6
473024,13,11
4736514,13,6
473821,13,7
4740132,13,7
4741009,13,3
4749796,13,1
475316,13,5
4754397,13,3
4755787,13,8
4758912,13,2
4761009,13,6
4768412,13,3
4769562,13,4
4769930,13,7
4771919,13,1
477286,13,6
477518,13,1
4780065,13,6
4786601,13,5
4786925,13,6
4790364,13,3
4791154,13,6
4798231,13,2
4811214,13,7
4813867,13,3
481629,13,4
4817388,13,3
4821146,13,3
4822165,13,8
4822356,13,6
4827185,13,3
4831010,13,7
4838378,13,3
4840792,13,1
4844096,13,2
4850149,13,2
485323,13,2
485379,13,1
4854986,13,2
4855546,13,7
4857988,13,9
4858392,13,10
4858894,13,8
4859266,13,10
4859951,13,3
4861284,13,9
4861681,13,4
4861691,13,8
4861694,13,7
4861988,13,2
4862128,13,7
4862901,13,1
4863612,13,3
4863779,13,8
4865970,13,2
4867214,13,10
486749,13,7
487291,13,2
4874436,13,4
4874726,13,8
4876745,13,8
4883428,13,2
4884290,13,10
4885824,13,5
4885964,13,4
4888004,13,1
4894050,13,2
4896087,13,3
4897992,13,2
4898639,13,8
4898785,13,5
4901820,13,2
4904962,13,9
4904998,13,9
4906291,13,7
4906350,13,8
4906850,13,3
4907568,13,6
4910522,13,1
4910717,13,1
4910918,13,1
4911213,13,6
4912760,13,1
4912774,13,1
4916090,13,2
4920292,13,5
4930371,13,1
4933576,13,4
4933621,13,1
4936485,13,1
4937746,13,2
4939296,13,1
4940056,13,7
494020,13,7
494111,13,4
4947447,13,1
4952414,13,2
495311,13,4
4957050,13,1
4959235,13,3
4963789,13,1
4963950,13,2
4964516,13,1
4965244,13,1
4965434,13,1
4965673,13,1
4966675,13,1
4968763,13,1
4971129,13,1
4974076,13,1
4980517,13,1
4981035,13,1
4981408,13,1
4981697,13,1
4982442,13,1
4984287,13,1
4984290,13,7
4985166,13,1
4985889,13,1
4986205,13,2
4987242,13,3
4994812,13,3
4995106,13,2
4995247,13,9
499593,13,2
4996829,13,2
5003500,13,2
5004223,13,8
5006173,13,9
5017164,13,4
5021675,13,9
5022168,13,1
5022733,13,7
5022871,13,4
5022995,13,1
502369,13,7
5023821,13,1
5025014,13,1
5026950,13,2
5029852,13,6
5031596,13,1
503371,13,11
5033765,13,1
5034046,13,3
5034204,13,1
503517,13,2
5036561,13,1
5037908,13,1
5040532,13,2
5044634,13,4
504541,13,5
5046091,13,1
5047385,13,1
5047413,13,1
5047734,13,11
5048036,13,6
5056929,13,1
5057649,13,1
5059991,13,3
5060709,13,1
5060734,13,4
5064012,13,1
5069673,13,6
5075796,13,4
5076402,13,3
5077584,13,4
5077759,13,1
5077846,13,1
5078358,13,6
5078621,13,1
5078834,13,3
5079382,13,3
5079618,13,6
5080350,13,2
508067,13,6
5085595,13,10
5088433,13,3
5092036,13,1
5093825,13,2
5094971,13,2
5100987,13,7
5103021,13,1
510744,13,9
5108189,13,4
5109823,13,5
5110224,13,5
5112476,13,1
5114365,13,2
5117710,13,2
5118461,13,2
5121657,13,2
5124249,13,2
5127947,13,8
5130026,13,1
5130344,13,1
5130935,13,2
5134202,13,8
5135223,13,2
5135270,13,2
5135272,13,2
513584,13,3
5135991,13,2
5136619,13,3
5137376,13,8
5143766,13,10
514874,13,1
5157247,13,5
5162638,13,1
516422,13,9
5165583,13,6
516962,13,9
5172354,13,4
5180101,13,2
5181612,13,3
5187566,13,3
5188595,13,10
5188952,13,5
5192111,13,7
5205557,13,2
520565,13,3
5207470,13,5
5211466,13,8
5212273,13,10
521433,13,5
5218712,13,2
5221640,13,1
5222523,13,1
5222524,13,4
5223450,13,2
5223886,13,3
5226971,13,2
5227452,13,1
5229985,13,8
5241453,13,3
5243085,13,5
5244199,13,2
5252753,13,1
5255272,13,1
526055,13,4
5261802,13,1
5262955,13,4
5263190,13,1
5269902,13,3
5270979,13,5
5280878,13,3
5281807,13,1
5282736,13,2
5283912,13,1
529217,13,4
530130,13,8
5307807,13,1
530810,13,3
5310380,13,1
5311687,13,1
5314384,13,1
5314846,13,1
5317048,13,1
532625,13,3
5330540,13,4
5331452,13,1
5334298,13,4
533438,13,4
5335054,13,1
5345575,13,1
5350419,13,2
5358589,13,1
5361418,13,7
5365510,13,1
5367112,13,1
536767,13,1
5369763,13,2
5371324,13,1
5372548,13,1
5378301,13,1
5384277,13,1
5393799,13,1
5397271,13,1
539926,13,8
5403247,13,4
5410958,13,8
5412446,13,8
5417656,13,2
5420189,13,1
5420449,13,1
5420593,13,1
5422888,13,8
5423460,13,5
5424640,13,5
5425062,13,4
5426785,13,3
5430051,13,3
5432467,13,1
5442743,13,3
5449828,13,9
5450407,13,9
5461720,13,1
5476175,13,1
5484621,13,2
5488594,13,5
5488748,13,2
550631,13,2
5506521,13,5
551405,13,4
5514973,13,4
5515245,13,1
5516717,13,2
5518364,13,1
5521453,13,7
553054,13,1
5538563,13,1
5543768,13,3
554898,13,8
555148,13,6
555557,13,7
5556632,13,3
5562060,13,3
5565106,13,1
5568605,13,1
5572674,13,7
5573543,13,3
557534,13,3
5581296,13,3
5581696,13,5
5592989,13,1
5596244,13,2
5598864,13,2
5599732,13,2
5601695,13,1
5604026,13,1
5606205,13,1
5611521,13,1
5612687,13,1
561828,13,2
5620093,13,1
5621570,13,2
562356,13,4
5624589,13,5
5625988,13,3
5628057,13,4
5628625,13,5
562968,13,9
5630433,13,1
5641256,13,2
5646114,13,1
5647141,13,1
5649442,13,1
564982,13,5
565834,13,3
5659013,13,2
5663590,13,1
567266,13,5
5678048,13,6
5679814,13,5
5684223,13,4
5685825,13,1
5688235,13,2
5691007,13,2
5693743,13,2
569585,13,3
569840,13,8
5706964,13,1
5706983,13,1
5707408,13,3
5711335,13,3
5717415,13,2
5723430,13,1
5725664,13,1
5730477,13,1
5744237,13,3
5745774,13,1
5749845,13,3
5751045,13,2
5754864,13,3
5765949,13,1
5766629,13,2
5767868,13,2
5775321,13,3
5779137,13,1
5782794,13,1
5785265,13,3
5794035,13,1
5801820,13,1
5809904,13,3
5810755,13,3
5813040,13,1
581332,13,9
581942,13,8
5819857,13,1
5823387,13,3
583291,13,6
583613,13,4
583924,13,6
5855426,13,2
586014,13,4
5869049,13,1
5874853,13,2
5885274,13,1
5886365,13,1
5887560,13,1
590237,13,1
5906561,13,1
592297,13,3
5924477,13,1
5931241,13,1
5932589,13,1
5933304,13,1
5934388,13,1
5942323,13,1
5947483,13,1
5947540,13,1
598656,13,2
603169,13,3
604395,13,1
605028,13,2
609125,13,4
613042,13,7
614421,13,4
615580,13,6
619131,13,7
619850,13,8
622009,13,1
624508,13,4
630286,13,3
630498,13,1
630799,13,11
633018,13,7
634086,13,2
635376,13,6
639108,13,1
642424,13,2
643631,13,8
645404,13,1
646089,13,8
646908,13,5
647078,13,2
647104,13,2
664580,13,9
664946,13,2
665994,13,4
670545,13,3
671751,13,4
672730,13,5
674219,13,4
675723,13,9
679314,13,4
680122,13,4
681251,13,6
682991,13,4
683926,13,10
687748,13,7
688462,13,2
688923,13,8
689257,13,7
689269,13,6
689657,13,3
690544,13,3
696989,13,4
700074,13,10
701544,13,5
703662,13,9
704349,13,9
705059,13,5
705632,13,1
706763,13,4
70781,13,1
710994,13,2
716428,13,2
72276,13,3
733799,13,4
734727,13,11
736111,13,4
742772,13,8
744756,13,11
746618,13,3
74680,13,7
748455,13,9
749506,13,6
750844,13,1
754297,13,2
75646,13,7
756510,13,6
757986,13,3
760034,13,7
76004,13,7
763840,13,5
766722,13,8
767380,13,2
768022,13,9
768715,13,5
774782,13,4
778555,13,1
783524,13,7
785260,13,5
786034,13,10
789924,13,2
791273,13,2
791981,13,2
792701,13,4
794743,13,5
799494,13,6
799594,13,10
803918,13,5
806907,13,3
807501,13,2
811111,13,6
811145,13,1
811830,13,8
815730,13,1
817152,13,8
818539,13,3
823263,13,4
827163,13,1
827172,13,10
829838,13,4
831629,13,1
831978,13,2
832687,13,3
832923,13,4
835288,13,9
835526,13,4
838511,13,2
838695,13,4
838841,13,5
842037,13,9
842824,13,8
848358,13,5
848407,13,6
848464,13,7
849779,13,2
850738,13,10
854371,13,8
856776,13,6
858725,13,5
859837,13,4
861830,13,1
863156,13,1
865888,13,1
877491,13,4
881672,13,1
882244,13,6
884585,13,1
885295,13,4
886626,13,3
887797,13,8
893544,13,6
897955,13,4
899671,13,4
903385,13,2
90499,13,5
918936,13,10
